task_type,dataset,model,num_clients,beta,seed,mode,label,prototype_mode,evidence_mode,num_classes,covered_classes,mean_class_support,min_class_support,max_class_support,mean_pairwise_cosine,mean_pairwise_distance,min_pairwise_distance,mean_nearest_class_cosine,mean_nearest_class_distance,prototype_consistency,prototype_to_client_alignment,mean_evidence_entropy_norm
small,organsmnist_224,swin_tiny,7,0.1,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1266.54541015625,614.0,3464.0,0.638916015625,0.3610840141773224,0.08820736408233643,0.8358889222145081,0.16411107778549194,0.655987655541983,0.8475660580269834,0.9596352783627894
small,organsmnist_224,swin_tiny,7,0.1,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7422549724578857,0.2577449381351471,0.009065568447113037,0.944919764995575,0.05508020147681236,0.655987655541983,0.8279402725240017,0.5306526982751214
small,organsmnist_224,swin_tiny,7,0.1,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7422549724578857,0.2577449381351471,0.009065568447113037,0.944919764995575,0.05508020147681236,0.655987655541983,0.8279402725240017,0.5306526982751214
small,organsmnist_224,vit_t,3,0,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8141719698905945,0.1858280897140503,0.000764310359954834,0.9656165838241577,0.03438343107700348,,,0.0
small,organsmnist_224,vit_t,3,0,42,m1_only,M1 only,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8141719698905945,0.1858280897140503,0.000764310359954834,0.9656165838241577,0.03438343107700348,,,0.0
small,organsmnist_224,vit_t,3,0,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1266.54541015625,614.0,3464.0,0.002844991395249963,0.9971550703048706,0.06497561931610107,0.3834047317504883,0.6165952682495117,,,0.0
small,organsmnist_224,vit_t,3,0,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1266.54541015625,614.0,3464.0,1.0,0.0,0.0,1.0,0.0,,,0.0
small,organsmnist_224,vit_t,3,0,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1266.54541015625,614.0,3464.0,0.01685403659939766,0.983146071434021,0.8010047078132629,0.13727062940597534,0.8627293109893799,,,0.0
small,organsmnist_224,vit_t,3,0,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1266.54541015625,614.0,3464.0,0.8141717910766602,0.1858280897140503,0.000764310359954834,0.9656165838241577,0.03438343107700348,,,0.0
small,organsmnist_224,vit_t,3,0,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.8141719698905945,0.1858280897140503,0.000764310359954834,0.9656165838241577,0.03438343107700348,,,0.0
small,organsmnist_224,vit_t,3,0,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.8141719698905945,0.1858280897140503,0.000764310359954834,0.9656165838241577,0.03438343107700348,,,0.0
small,organsmnist_224,vit_t,3,0,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1266.54541015625,614.0,3464.0,0.8141719698905945,0.1858280897140503,0.000764310359954834,0.9656165838241577,0.03438343107700348,,,0.0
small,organsmnist_224,vit_t,3,0,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8141719698905945,0.1858280897140503,0.000764310359954834,0.9656165838241577,0.03438343107700348,,,0.0
small,organsmnist_224,vit_t,3,0,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8141719698905945,0.1858280897140503,0.000764310359954834,0.9656165838241577,0.03438343107700348,,,0.0
small,organsmnist_224,vit_t,3,0.01,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8143761157989502,0.185623899102211,0.0016924142837524414,0.9652195572853088,0.03478039428591728,0.9021054953336716,0.9579708129167557,0.1836531297133376
small,organsmnist_224,vit_t,3,0.01,42,m1_only,M1 only,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8143761157989502,0.185623899102211,0.0016924142837524414,0.9652195572853088,0.03478039428591728,0.9021054953336716,0.9579708129167557,0.1836531297133376
small,organsmnist_224,vit_t,3,0.01,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1266.54541015625,614.0,3464.0,-0.0006894978578202426,1.0006895065307617,0.37914395332336426,0.2951503396034241,0.7048496603965759,0.01226632739417255,0.5787977785221301,0.1836531297133376
small,organsmnist_224,vit_t,3,0.01,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1266.54541015625,614.0,3464.0,1.0,6.068836455597193e-08,0.0,1.0,1.0837208463954084e-08,1.0,0.999999962747097,0.1836531297133376
small,organsmnist_224,vit_t,3,0.01,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1266.54541015625,614.0,3464.0,0.01685403659939766,0.983146071434021,0.8010047078132629,0.13727064430713654,0.8627293109893799,1.0000000149011612,1.0000000596046448,0.1836531297133376
small,organsmnist_224,vit_t,3,0.01,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1266.54541015625,614.0,3464.0,0.8143761157989502,0.1856238692998886,0.0016924142837524414,0.9652195572853088,0.03478039428591728,0.9021054953336716,0.7926503047347069,0.1836531297133376
small,organsmnist_224,vit_t,3,0.01,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.8000186085700989,0.19998137652873993,0.008282959461212158,0.9513059854507446,0.04869396984577179,0.9021054953336716,0.9746481254696846,0.36363636463557647
small,organsmnist_224,vit_t,3,0.01,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.8000186085700989,0.19998137652873993,0.008282959461212158,0.9513059854507446,0.04869396984577179,0.9021054953336716,0.9746481254696846,0.36363636463557647
small,organsmnist_224,vit_t,3,0.01,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1266.54541015625,614.0,3464.0,0.7993918657302856,0.20060813426971436,0.008265852928161621,0.9506742358207703,0.049325790256261826,0.9021054953336716,0.9744945764541626,0.3633536564271309
small,organsmnist_224,vit_t,3,0.01,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8143761157989502,0.185623899102211,0.0016924142837524414,0.9652195572853088,0.03478039428591728,0.9021054953336716,0.9579708129167557,0.1836531297133376
small,organsmnist_224,vit_t,3,0.01,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8143761157989502,0.185623899102211,0.0016924142837524414,0.9652195572853088,0.03478039428591728,0.9021054953336716,0.9579708129167557,0.1836531297133376
small,organsmnist_224,vit_t,3,0.1,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8108173608779907,0.18918263912200928,0.0029785633087158203,0.9637336730957031,0.036266397684812546,0.8642203352030586,0.9424671937118877,0.4132907086244903
small,organsmnist_224,vit_t,3,0.1,42,m1_only,M1 only,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8108173608779907,0.18918263912200928,0.0029785633087158203,0.9637336730957031,0.036266397684812546,0.8642203352030586,0.9424671937118877,0.4132907086244903
small,organsmnist_224,vit_t,3,0.1,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1266.54541015625,614.0,3464.0,-0.00506660295650363,1.0050666332244873,0.15955263376235962,0.3196963667869568,0.6803036332130432,-0.00954363215714693,0.4893109328854321,0.4132907086244903
small,organsmnist_224,vit_t,3,0.1,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1266.54541015625,614.0,3464.0,0.9999999403953552,7.477673591438361e-08,5.960464477539063e-08,0.9999999403953552,5.960464477539063e-08,1.0,1.0000000352209264,0.4132907086244903
small,organsmnist_224,vit_t,3,0.1,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1266.54541015625,614.0,3464.0,0.01685403846204281,0.983146071434021,0.8010047078132629,0.13727064430713654,0.8627293109893799,1.0,1.0000000189651141,0.4132907086244903
small,organsmnist_224,vit_t,3,0.1,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1266.54541015625,614.0,3464.0,0.8108173608779907,0.18918263912200928,0.0029785633087158203,0.9637336730957031,0.036266397684812546,0.8642203352030586,0.789232690225948,0.4132907086244903
small,organsmnist_224,vit_t,3,0.1,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.7545384764671326,0.24546149373054504,0.034882307052612305,0.9230197668075562,0.07698021829128265,0.8642203352030586,0.9593321545557543,0.8181818259958394
small,organsmnist_224,vit_t,3,0.1,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.7545384764671326,0.24546149373054504,0.034882307052612305,0.9230197668075562,0.07698021829128265,0.8642203352030586,0.9593321545557543,0.8181818259958394
small,organsmnist_224,vit_t,3,0.1,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1266.54541015625,614.0,3464.0,0.7533133029937744,0.24668671190738678,0.033183932304382324,0.92230623960495,0.07769382745027542,0.8642203352030586,0.9592616774819114,0.817445301195912
small,organsmnist_224,vit_t,3,0.1,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8108173608779907,0.18918263912200928,0.0029785633087158203,0.9637336730957031,0.036266397684812546,0.8642203352030586,0.9424671937118877,0.4132907086244903
small,organsmnist_224,vit_t,3,0.1,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8108173608779907,0.18918263912200928,0.0029785633087158203,0.9637336730957031,0.036266397684812546,0.8642203352030586,0.9424671937118877,0.4132907086244903
small,organsmnist_224,vit_t,5,0,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8141720294952393,0.18582801520824432,0.0007643699645996094,0.9656166434288025,0.03438335284590721,,,0.0
small,organsmnist_224,vit_t,5,0,42,m1_only,M1 only,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8141720294952393,0.18582801520824432,0.0007643699645996094,0.9656166434288025,0.03438335284590721,,,0.0
small,organsmnist_224,vit_t,5,0,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1266.54541015625,614.0,3464.0,0.019025122746825218,0.9809749722480774,0.638310968875885,0.23511600494384766,0.7648839950561523,,,0.0
small,organsmnist_224,vit_t,5,0,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1266.54541015625,614.0,3464.0,0.9999999403953552,5.960464477539063e-08,5.960464477539063e-08,0.9999999403953552,5.960464477539063e-08,,,0.0
small,organsmnist_224,vit_t,5,0,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1266.54541015625,614.0,3464.0,0.01685403659939766,0.983146071434021,0.8010047078132629,0.13727062940597534,0.8627293109893799,,,0.0
small,organsmnist_224,vit_t,5,0,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1266.54541015625,614.0,3464.0,0.8141720294952393,0.18582801520824432,0.0007643699645996094,0.9656165838241577,0.03438335284590721,,,0.0
small,organsmnist_224,vit_t,5,0,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.8141720294952393,0.18582801520824432,0.0007643699645996094,0.9656166434288025,0.03438335284590721,,,0.0
small,organsmnist_224,vit_t,5,0,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.8141720294952393,0.18582801520824432,0.0007643699645996094,0.9656166434288025,0.03438335284590721,,,0.0
small,organsmnist_224,vit_t,5,0,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1266.54541015625,614.0,3464.0,0.8141720294952393,0.18582801520824432,0.0007643699645996094,0.9656166434288025,0.03438335284590721,,,0.0
small,organsmnist_224,vit_t,5,0,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8141720294952393,0.18582801520824432,0.0007643699645996094,0.9656166434288025,0.03438335284590721,,,0.0
small,organsmnist_224,vit_t,5,0,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8141720294952393,0.18582801520824432,0.0007643699645996094,0.9656166434288025,0.03438335284590721,,,0.0
small,organsmnist_224,vit_t,5,0.01,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8129239082336426,0.18707621097564697,0.0007884502410888672,0.9654176831245422,0.03458232060074806,0.9486116965611776,0.9782183468341827,0.16457367344190835
small,organsmnist_224,vit_t,5,0.01,42,m1_only,M1 only,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8129239082336426,0.18707621097564697,0.0007884502410888672,0.9654176831245422,0.03458232060074806,0.9486116965611776,0.9782183468341827,0.16457367344190835
small,organsmnist_224,vit_t,5,0.01,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1266.54541015625,614.0,3464.0,0.006751686800271273,0.9932483434677124,0.7560972571372986,0.17023025453090668,0.8297697305679321,0.006421516959865888,0.5896618266900381,0.16457367344190835
small,organsmnist_224,vit_t,5,0.01,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1266.54541015625,614.0,3464.0,0.9999999403953552,5.960464477539063e-08,5.960464477539063e-08,0.9999999403953552,5.960464477539063e-08,1.0,1.0,0.16457367344190835
small,organsmnist_224,vit_t,5,0.01,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1266.54541015625,614.0,3464.0,0.01685403659939766,0.983146071434021,0.8010047078132629,0.13727062940597534,0.8627293109893799,0.999999980131785,0.9999999900658926,0.16457367344190835
small,organsmnist_224,vit_t,5,0.01,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1266.54541015625,614.0,3464.0,0.812923789024353,0.18707621097564697,0.0007884502410888672,0.9654176235198975,0.03458232060074806,0.9486116965611776,0.6775757571061453,0.16457367344190835
small,organsmnist_224,vit_t,5,0.01,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.8014542460441589,0.19854578375816345,0.000979781150817871,0.9574636816978455,0.042536329478025436,0.9486116965611776,0.9867385228474935,0.27272727347668235
small,organsmnist_224,vit_t,5,0.01,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.8014542460441589,0.19854578375816345,0.000979781150817871,0.9574636816978455,0.042536329478025436,0.9486116965611776,0.9867385228474935,0.27272727347668235
small,organsmnist_224,vit_t,5,0.01,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1266.54541015625,614.0,3464.0,0.7937300205230713,0.2062699794769287,0.0007604360580444336,0.9485657215118408,0.05143427848815918,0.9486116965611776,0.9803169171015421,0.12510905078027104
small,organsmnist_224,vit_t,5,0.01,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8129239082336426,0.18707621097564697,0.0007884502410888672,0.9654176831245422,0.03458232060074806,0.9486116965611776,0.9782183468341827,0.16457367344190835
small,organsmnist_224,vit_t,5,0.01,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8129239082336426,0.18707621097564697,0.0007884502410888672,0.9654176831245422,0.03458232060074806,0.9486116965611776,0.9782183468341827,0.16457367344190835
small,organsmnist_224,vit_t,5,0.1,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8117527961730957,0.1882471889257431,0.0026509761810302734,0.9633384346961975,0.0366615429520607,0.8211766050217,0.9124391143386429,0.4686400220160681
